Dates	LEGATRUU Index	LBUSTRUU Index	LAPCTRJU Index	LP06TREU Index	EMUSTRUU Index	LF93TRUU Index	LEGATRUH Index	LGCPTRUH Index	LEGATREH Index	LEGATRCH Index	LGCPTRUU Index	LGCPTREH Index	LGCPTRGH Index	LGCPTRCH Index	BTSYTRUU Index	BTSYTRUH Index	BTSYTREH Index	BTSYTRCH Index	LG30TRUU Index	LG30TRUH Index	LG30TREH Index	LG30TRCH Index	LC07TRUU Index	LUATTRUU Index	LT12TRUU Index	LBUTTRUU Index	LUCRTRUU Index	LUICTRUU Index	LUGCTRUU Index	LF97TRUU Index	LUMSTRUU Index	LF98TRUU Index	LMBITR Index	LUACTRUU Index	LUTLTRUU Index	LG24TRJU Index	LG22TRUU Index	LBEATREU Index	LECPTREU Index	LP01TREU Index	LEF1TREU Index	LEATTREU Index	LC58TRGU Index	LSG1TRGU Index	EMLCTRUU Index	BLXCTREU Index	BECLTRUU Index	LB17TRUU Index	BCIW1T Index	BCIT1T Index	BEIG1T Index	BEMG0Z Index	BCEE1T Index	GB3 Govt	GB6 Govt	GB12 Govt	GT2 Govt	GT5 Govt	GT10 Govt	GT30 Govt	GTII5 Govt	GTII10 Govt	GTII20 Govt	GTII30 Govt	FDFD Index	FDTR Index	PRIME Index	BVMB1Y Index	BVMB2Y Index	BVMB5Y Index	BVMB10Y Index	BVMB30Y Index	GTGBP2Y Govt	GTGBP5Y Govt	GTGBP10Y Govt	GTGBP30Y Govt	UKBRBASE Index	UKAPTARG Index	GTDEM2Y Govt	GTDEM5Y Govt	GTDEM10Y Govt	GTDEM30Y Govt	EURR002W Index	EBBSLONG Index	GTJPY2Y Govt	GTJPY5Y Govt	GTJPY10Y Govt	GTJPY20Y Govt	GTJPY30Y Govt	BOJDTR Index	BJACTOTL Index	GTAUD2Y Govt	GTAUD5Y Govt	GTAUD10Y Govt	GTAUD15Y Govt	RBATCTR Index
05/12/2024	474,3909	2230,63	182,1299	226,5522	1267,307	220,1005	585,9788	298,869	216,4211	162,1524	281,8451	242,0518	308,9272	186,5272	553,1988	693,0423	206,563	264,9961	1677,65	630,4994	468,0505	363,5608	606,0605	2330,9	308,94	354,3064	3298,56	3153,94	2587,6	2350,71	2195,89	2703,07	1359,721	3365,58	3336,59	130,1012	265,9177	246,8035	259,3543	477,6485	141,9068	249,9371	242,7298	229,3178	149,7799	185,5694	134,0245	481,7467	370,8314	357,2895	240,9045	410,495	231,0506	4,446	4,39	4,233	4,145	4,076	4,177	4,335	1,721	1,908	2,133	2,13	4,56	4,75	7,75	2,713	2,539	2,559	2,786	3,473	4,2703	4,1439	4,2802	4,81	4,75	875	2,012	1,983	2,11	2,309	3,4	42,15	0,588	0,729	1,064	1,87	2,282	0,25	759959,6	3,8633	3,8781	4,2347	4,4184	4,35
06/12/2024	474,8578	2235,47	181,9078	226,6041	1270,104	220,31	586,7586	299,3315	216,699	162,3458	282,1322	242,4151	309,4038	186,79	553,6309	693,6664	206,7394	265,1985	1679,9	631,4581	468,7398	364,0646	607,3301	2334,97	309,08	354,5267	3304,3	3159,47	2592,1	2354,84	2203,45	2705,95	1359,988	3371,31	3342,13	130,2582	266,1067	246,8798	259,5864	478,0591	141,9252	249,9216	242,6414	229,1693	149,7201	185,8775	133,9385	482,4538	370,8252	357,5391	240,7157	406,3858	231,0347	4,398	4,35	4,183	4,105	4,036	4,154	4,337	1,714	1,9	2,148	2,145	4,56	4,75	7,75	2,71	2,537	2,555	2,782	3,47	4,2565	4,131	4,2744	4,8072	4,75	875	1,997	1,967	2,106	2,314	3,4	42,15	0,585	0,72	1,051	1,859	2,264	0,25	759959,6	3,8599	3,8713	4,2205	4,4039	4,35
09/12/2024	474,5366	2229,93	182,8293	226,7797	1270,178	220,1832	586,4276	298,993	216,5473	162,1885	282,0479	242,1081	309,0563	186,5036	553,1769	693,5891	206,6882	265,0613	1682,156	631,9972	469,0756	364,2257	606,0207	2329,29	309,12	353,9364	3296,87	3156,33	2586,02	2352,29	2196,9	2706,78	1359,781	3363,56	3317,37	130,4135	266,0879	247,0039	259,8717	478,7289	141,9724	249,9969	242,8661	229,3242	149,7396	186,3329	134,3245	481,7859	370,2007	356,8674	240,7154	407,5649	231,0758	4,399	4,356	4,196	4,126	4,075	4,202	4,387	1,738	1,934	2,179	2,177	4,56	4,75	7,75	2,712	2,539	2,556	2,783	3,481	4,2439	4,1176	4,2692	4,823	4,75	875	1,994	1,975	2,12	2,345	3,4	42,15	0,573	0,713	1,043	1,848	2,253	0,25	759959,6	3,8456	3,8468	4,2	4,3889	4,35
10/12/2024	473,0084	2227,22	183,9704	226,7728	1268,8	219,4901	586,1936	298,7895	216,4498	162,1012	281,1742	241,9299	308,8457	186,35	550,9432	693,18	206,5557	264,868	1679,141	631,7633	468,88	364,0413	605,3299	2325,53	309,16	353,7792	3292,93	3154,6	2582,28	2350,54	2195,63	2705,83	1358,626	3359,67	3302,15	130,2815	265,3731	246,9838	259,9852	479,1992	141,9849	249,9244	242,0191	228,3738	150,3111	186,4662	134,2033	481,3933	370,3293	356,7046	240,8689	406,5465	231,0077	4,38	4,331	4,212	4,145	4,098	4,227	4,42	1,735	1,93	2,182	2,182	4,56	4,75	7,75	2,713	2,541	2,562	2,791	3,499	4,2734	4,1563	4,3221	4,8774	4,75	875	1,958	1,953	2,12	2,352	3,4	42,15	0,58	0,726	1,064	1,863	2,256	0,25	759957,1	3,768	3,7726	4,1394	4,3286	4,35
11/12/2024	472,1014	2221,7	184,0605	226,7663	1267,911	219,0957	585,5063	298,4149	216,1839	161,8878	280,7359	241,6127	308,4597	186,0892	549,8363	692,4786	206,3353	264,562	1679,332	631,9816	469,0215	364,1181	604,0044	2319,59	309,22	353,3089	3286,37	3152,52	2576,29	2348,52	2188,9	2707,25	1356,992	3352,81	3273,28	130,2515	264,8822	246,9016	260,0309	479,503	141,9969	249,7791	242,1332	228,442	150,2253	186,8035	134,1897	481,5496	370,2259	356,1846	240,979	409,3175	230,8706	4,364	4,322	4,201	4,154	4,134	4,272	4,484	1,743	1,954	2,224	2,223	4,56	4,75	7,75	2,724	2,553	2,581	2,814	3,517	4,2463	4,13	4,3158	4,8751	4,75	875	1,947	1,952	2,126	2,375	3,4	42,15	0,586	0,73	1,068	1,866	2,254	0,25	759957,1	3,7888	3,798	4,1846	4,3744	4,35
12/12/2024	470,685	2213,07	184,0683	225,9639	1265,731	218,4594	584,0757	297,3953	215,6404	161,4645	279,6026	240,7678	307,4009	185,419	548,4498	691,085	205,9062	263,9853	1677,875	631,635	468,7406	363,8669	601,8692	2312,02	309,26	352,2486	3271,8	3146,27	2566,77	2344,64	2178,85	2704,82	1350,165	3337,16	3239,73	130,4051	263,9391	246,0424	259,5325	479,4371	142,0026	248,687	241,7238	227,9487	150,273	186,915	134,1021	480,5281	368,981	355,0591	240,1906	409,4036	229,8796	4,332	4,311	4,224	4,193	4,184	4,329	4,545	1,788	1,999	2,278	2,278	4,56	4,75	7,75	2,781	2,614	2,667	2,894	3,619	4,2695	4,1785	4,3615	4,9305	4,75	875	2,016	2,035	2,204	2,443	3,15	42,15	0,573	0,71	1,043	1,843	2,235	0,25	759957,1	3,8862	3,9028	4,2641	4,457	4,35
13/12/2024	468,9558	2204,65	185,0208	224,889	1261,808	217,6678	582,6829	296,4547	215,1138	161,0472	278,676	239,9916	306,4097	184,7916	546,1778	689,6546	205,4685	263,3882	1675,213	630,5639	467,9187	363,1896	599,709	2303,94	309,35	351,1811	3259,19	3139,29	2557,48	2339,69	2169,01	2699,98	1348,216	3324,19	3210,03	130,4936	263,0986	245,1276	258,8893	478,8772	142,0262	247,5838	240,6796	226,8089	150,1326	186,8755	133,6843	479,397	367,5172	354,0176	239,4408	406,6108	228,8498	4,325	4,324	4,24	4,247	4,251	4,398	4,602	1,839	2,051	2,316	2,314	4,56	4,75	7,75	2,799	2,634	2,692	2,92	3,645	4,3031	4,2332	4,4108	4,9663	4,75	875	2,067	2,086	2,256	2,477	3,15	42,15	0,556	0,69	1,034	1,841	2,239	0,25	759957,1	3,9003	3,9182	4,2895	4,4863	4,35
16/12/2024	469,2748	2206,62	185,3928	225,039	1260,792	217,8044	582,9475	296,6588	215,1848	161,0565	279,0396	240,1284	306,6392	184,8467	546,1963	689,6834	205,4509	263,2929	1675,777	630,5464	467,843	363,032	600,1657	2305,35	309,41	350,8535	3261,66	3140,7	2559,18	2340,55	2172,47	2699,39	1348,598	3327,41	3215,73	130,2561	263,4463	245,1897	259,0029	479,2167	142,0623	247,5795	240,1937	226,2838	150,1852	186,8462	133,5396	479,9039	366,6254	353,6503	239,0239	403,7236	228,8172	4,313	4,316	4,241	4,251	4,258	4,399	4,599	1,87	2,071	2,323	2,323	4,57	4,75	7,75	2,799	2,634	2,693	2,921	3,646	4,352	4,2785	4,441	4,987	4,75	875	2,046	2,069	2,246	2,479	3,15	42,15	0,575	0,716	1,064	1,88	2,277	0,25	759957,1	3,9202	3,9461	4,3174	4,5124	4,35
17/12/2024	469,0918	2206,53	184,6222	224,9562	1259,169	217,6961	582,7897	296,5763	215,1151	160,9874	278,8722	240,0484	306,5583	184,765	546,1399	689,4672	205,3755	263,1686	1673,607	629,7954	467,2598	362,5404	600,0678	2306,22	309,44	350,6637	3260,59	3139,38	2559,44	2340,2	2171,5	2695,72	1344,133	3326,24	3221,79	130,1061	263,2404	245,2713	258,9818	479,1979	142,0822	247,7319	238,9643	224,9526	149,7128	186,7184	132,7678	479,2372	365,7269	353,4755	238,53	399,6499	228,9604	4,329	4,307	4,247	4,247	4,263	4,4	4,59	1,887	2,085	2,331	2,329	4,57	4,75	7,75	2,812	2,661	2,733	2,969	3,714	4,4489	4,369	4,5231	5,0453	4,75	875	2,047	2,065	2,229	2,45	3,15	42,15	0,588	0,732	1,075	1,886	2,291	0,25	759957,1	3,8961	3,921	4,2963	4,49	4,35
18/12/2024	467,0567	2191,94	184,9556	224,7506	1254,796	216,766	580,9179	295,2315	214,4039	160,4421	277,3934	238,9331	305,162	183,8917	544,1374	687,9158	204,896	262,5341	1669,119	628,3903	466,1819	361,6716	596,39	2292,89	309,46	348,4637	3239,14	3124,52	2543,91	2329,9	2153,27	2689,29	1342,471	3303,69	3183,47	130,2454	262,0392	244,9997	258,8358	479,3764	142,0934	247,4146	238,554	224,5032	149,6147	186,6881	132,7025	476,3039	364,4588	351,26	238,5576	399,4692	228,6643	4,343	4,306	4,294	4,358	4,404	4,516	4,677	2,036	2,203	2,411	2,41	4,32	4,5	7,75	2,816	2,67	2,755	2,997	3,745	4,4571	4,3916	4,557	5,0614	4,75	875	2,024	2,068	2,244	2,473	3,15	42,15	0,585	0,716	1,064	1,874	2,27	0,25	759957,1	3,8702	3,8935	4,2799	4,471	4,35
19/12/2024	463,1185	2184,46	186,9042	223,9436	1247,485	214,9645	579,2421	293,9184	213,7442	159,938	275,3553	237,8101	303,7399	183,0166	538,5162	686,1781	204,3426	261,8072	1659,04	625,6293	464,0501	359,9871	594,2794	2286,39	309,52	347,0733	3221,74	3117,5	2534,26	2327,15	2147,86	2675,94	1330,874	3285,02	3146,08	130,1301	260,2608	244,1505	258,0439	478,5383	142,0998	246,4889	237,8405	223,6563	148,6489	186,1919	131,2861	475,2675	363,0309	349,8226	237,7787	396,5871	227,8312	4,333	4,298	4,264	4,319	4,424	4,564	4,736	2,092	2,267	2,462	2,462	4,32	4,5	7,5	2,967	2,821	2,906	3,138	3,891	4,4181	4,3638	4,5774	5,1119	4,75	875	2,045	2,11	2,303	2,532	3,15	42,15	0,589	0,718	1,063	1,867	2,263	0,25	759957,1	3,9812	4,0305	4,4106	4,6036	4,35
20/12/2024	464,5672	2189,39	186,351	224,2607	1248,442	215,6243	580,341	294,4341	214,1519	160,2327	275,9693	238,2315	304,2771	183,3307	540,5208	687,4275	204,7158	262,2678	1660,682	626,0697	464,3698	360,2094	595,4994	2290,42	309,62	347,7411	3228,2	3122,07	2538,95	2330,27	2155,38	2677,98	1331,674	3291,74	3157,89	130,4188	260,8942	244,4538	258,2989	478,3393	142,1209	246,8392	239,0274	224,9147	149,0729	186,079	131,8776	476,6866	364,0864	350,523	237,7933	402,4553	228,1584	4,325	4,294	4,252	4,312	4,376	4,523	4,721	2,036	2,224	2,45	2,449	4,32	4,5	7,5	2,971	2,82	2,905	3,137	3,89	4,3435	4,2879	4,5085	5,0487	4,75	875	2,024	2,087	2,283	2,515	3,15	17,194	0,569	0,702	1,051	1,855	2,254	0,25	746306,4	3,9834	4,0722	4,4945	4,6911	4,35
23/12/2024	463,3867	2183,11	186,8768	223,7146	1247,214	215,0876	579,3818	293,8558	213,7598	159,8836	275,3025	237,7191	303,6615	182,8667	539,032	686,3587	204,3617	261,725	1660,569	626,1341	464,3508	360,0777	593,9705	2284,14	309,66	347,2964	3220,02	3117,74	2532,23	2326,85	2147,59	2678,81	1332,31	3283,13	3133,55	130,3099	260,2941	243,933	257,977	478,3287	142,1583	246,1836	238,2888	224,101	149,0809	186,1877	131,7125	475,9894	363,1603	350,0089	237,1108	398,1672	227,5459	4,321	4,301	4,222	4,342	4,435	4,588	4,775	2,045	2,247	2,471	2,469	4,32	4,5	7,5	2,971	2,819	2,904	3,136	3,889	4,3778	4,3247	4,5453	5,0977	4,75	875	2,051	2,124	2,32	2,549	3,15	17,194	0,575	0,715	1,059	1,865	2,258	0,25	746306,4	3,9261	3,9986	4,4055	4,6023	4,35
24/12/2024	463,4284	2184,88	186,9007	223,6645	1247,508	215,1051	579,4543	294,1516	213,7775	159,8802	275,6192	237,9523	303,9816	183,0275	538,9367	686,3225	204,3414	261,6721	1660,977	626,2584	464,4238	360,0988	594,4137	2285,87	309,73	347,9534	3225,08	3120,18	2534,93	2327,89	2147,86	2678,83	1331,151	3288,94	3142,23	130,3197	260,3525	243,933	257,977	478,4498	142,1583	246,1836	237,6012	223,3295	148,9429	186,1877	131,6942	476,9965	363,3633	350,7363	237,2055	398,2465	227,5869	4,32	4,306	4,232	4,335	4,437	4,59	4,763	2,038	2,235	2,443	2,442	4,32	4,5	7,5	2,982	2,834	2,921	3,153	3,905	4,3928	4,3338	4,5679	5,1358	4,75	875	2,051	2,124	2,32	2,549	3,15	17,194	0,578	0,721	1,066	1,861	2,251	0,25	746306,4	3,9197	4,0076	4,4398	4,6359	4,35
25/12/2024	463,397	2184,88	186,8462	223,6645	1247,508	215,0932	579,4155	294,1518	213,7629	159,8692	275,6194	237,9524	303,9817	183,0276	538,9096	686,2886	204,3312	261,6588	1660,977	626,2584	464,4238	360,0988	594,4137	2285,87	309,73	347,9534	3225,08	3120,18	2534,93	2327,89	2147,86	2678,83	1331,151	3288,94	3142,23	130,377	260,3211	243,933	257,977	478,4498	142,1583	246,1836	237,6012	223,3295	148,8521	186,1877	131,7183	476,9965	363,3563	350,7363	237,2055	397,7828	227,5869	4,32	4,306	4,232	4,335	4,446	4,59	4,763	2,038	2,235	2,443	2,442	4,32	4,5	7,5	2,982	2,834	2,921	3,153	3,905	4,3928	4,3338	4,5679	5,1358	4,75	875	2,051	2,124	2,32	2,549	3,15	17,194	0,581	0,717	1,065	1,852	2,245	0,25	746306,4	3,9199	4,0077	4,4398	4,6359	4,35
26/12/2024	463,3727	2186,77	187,172	223,5389	1247,806	215,0888	579,5897	294,3277	213,8129	159,8752	275,8305	238,0819	304,1541	183,0907	538,4812	686,2777	204,3127	261,5834	1662,566	626,7226	464,7379	360,2753	594,9076	2286,94	309,78	348,0254	3227,78	3122,5	2536,47	2329,31	2151,37	2681,6	1331,183	3292,01	3142,68	130,2191	260,4634	243,933	257,977	478,2278	142,1583	246,1836	237,6012	223,3295	148,6907	186,1877	131,5572	477,5674	363,3616	350,7824	237,2055	398,6154	227,5869	4,331	4,316	4,229	4,33	4,434	4,584	4,772	2,035	2,233	2,451	2,452	4,32	4,5	7,5	2,987	2,84	2,927	3,16	3,911	4,3928	4,3338	4,5679	5,1358	4,75	875	2,051	2,124	2,32	2,549	3,15	17,194	0,592	0,736	1,082	1,862	2,251	0,25	746306,4	3,9199	4,0077	4,4398	4,6359	4,35
27/12/2024	463,0231	2182,18	186,8548	223,1213	1247,069	214,9363	578,7475	293,6632	213,4909	159,6121	275,3432	237,5301	303,4886	182,6372	538,2251	685,2856	204,0063	261,1552	1662,742	626,6115	464,6375	360,1569	593,7748	2282,34	309,88	347,1433	3218,89	3119,05	2530,68	2327,39	2147,78	2680,81	1331,569	3282,27	3119,36	130,05	260,1942	243,2784	257,5331	478,5473	142,2075	245,403	237,3005	223,0306	148,7614	186,2649	131,4914	476,8533	362,4759	349,8998	236,6703	397,4082	226,8182	4,283	4,297	4,191	4,329	4,462	4,626	4,819	2,062	2,27	2,49	2,489	4,32	4,5	7,5	2,989	2,841	2,929	3,16	3,91	4,4485	4,4045	4,6312	5,1796	4,75	875	2,092	2,188	2,395	2,626	3,15	17,194	0,607	0,754	1,106	1,895	2,29	0,25	746306,4	3,8732	3,9441	4,3794	4,5743	4,35
30/12/2024	463,7705	2191,54	186,6064	223,5132	1248,636	215,2615	580,2818	294,6281	214,025	159,9694	275,9336	238,2734	304,47	183,1606	538,9142	686,8774	204,4492	261,6525	1662,371	626,952	464,814	360,1927	596,0897	2292,05	309,95	348,1783	3231,9	3128,59	2541,2	2334,76	2157,95	2682,16	1333,942	3295,93	3145,64	130,0786	260,5908	243,7632	257,9648	478,7085	142,2604	245,9061	237,8779	223,6284	148,6786	186,3403	131,317	477,2865	363,1213	350,881	236,9468	394,8397	227,2603	4,283	4,286	4,16	4,244	4,36	4,534	4,751	1,987	2,206	2,454	2,452	4,32	4,5	7,5	2,98	2,832	2,916	3,144	3,893	4,4342	4,3874	4,6088	5,1705	4,75	875	2,077	2,152	2,365	2,594	3,15	17,194	0,597	0,73	1,085	1,882	2,28	0,25	746306,4	3,9167	4,0097	4,46	4,6545	4,35
31/12/2024	463,4374	2189,03	186,6964	223,7127	1248,129	215,1126	580,2096	294,32	213,9915	159,9496	275,4921	238,0094	304,152	182,964	538,6853	687,012	204,4845	261,7068	1661,863	626,9944	464,8366	360,2191	595,482	2290,24	310,01	348,1539	3226,12	3125,31	2538,22	2333,18	2155,51	2683,14	1335,798	3289,5	3139,22	130,0786	260,3772	243,7632	257,9648	478,9796	142,2604	245,9061	238,4206	224,1747	148,7869	186,3403	131,2284	477,3306	363,5322	350,8603	236,9292	394,2302	227,274	4,321	4,271	4,152	4,243	4,383	4,572	4,783	1,986	2,231	2,483	2,48	4,32	4,5	7,5	2,968	2,82	2,902	3,128	3,874	4,3758	4,3392	4,5649	5,1304	4,75	875	2,077	2,152	2,364	2,594	3,15	17,194	0,597	0,73	1,085	1,882	2,28	0,25	747992,1	3,859	3,9253	4,362	4,5625	4,35
01/01/2025	463,4374	2189,03	186,6964	223,7127	1248,129	215,1126	580,2096	294,32	213,9915	159,9496	275,4921	238,0094	304,152	182,964	538,6853	687,012	204,4845	261,7068	1661,863	626,9944	464,8366	360,2191	595,482	2290,24	310,01	348,1539	3226,12	3125,31	2538,22	2333,18	2155,51	2683,14	1335,798	3289,5	3139,22	130,0786	260,3772	243,7632	257,9648	478,9796	142,2604	245,9061	238,4206	224,1747	148,7869	186,3403	131,2284	477,3306	363,5322	350,8603	236,9292	394,2347	227,274	4,321	4,271	4,152	4,243	4,383	4,572	4,783	1,986	2,231	2,483	2,48	4,32	4,5	7,5	2,968	2,82	2,902	3,128	3,874	4,3759	4,3393	4,5649	5,1304	4,75	875	2,077	2,152	2,364	2,594	3,15	17,194	0,597	0,73	1,085	1,882	2,28	0,25	747992,1	3,8593	3,9253	4,3621	4,5625	4,35
02/01/2025	462,4717	2189,8	186,9379	223,3997	1249,087	214,6939	580,366	294,4	214,0261	159,9554	274,9144	238,047	304,2268	182,9702	537,4336	687,1876	204,5154	261,7131	1662,094	627,9947	465,5221	360,7063	595,7493	2290,91	310,05	348,3031	3227,31	3127,18	2539,04	2334,36	2156,45	2687,72	1338,216	3290,84	3138,01	130,0786	259,7779	243,5083	257,9136	478,8789	142,2803	245,5685	238,2247	223,9275	149,1907	186,362	131,4008	477,5474	363,766	350,9761	237,1801	395,3113	226,9722	4,311	4,276	4,156	4,242	4,371	4,56	4,779	1,961	2,217	2,479	2,478	4,32	4,5	7,5	2,945	2,797	2,878	3,105	3,854	4,4032	4,3756	4,5938	5,1635	4,75	875	2,094	2,168	2,376	2,617	3,15	17,194	0,597	0,73	1,085	1,882	2,28	0,25	747992,1	3,8908	3,9788	4,4349	4,6358	4,35
03/01/2025	461,8119	2186,15	187,1214	222,6864	1249,92	214,4184	579,5399	293,8766	213,7112	159,709	274,5193	237,6121	303,6861	182,6233	536,7084	686,3321	204,2511	261,357	1665,255	629,0307	466,2781	361,2651	594,9388	2287,78	310,14	347,5731	3221,77	3123,94	2535,24	2332,13	2151,65	2691,58	1339,661	3284,82	3127,94	130,0786	259,4108	242,5504	257,1845	478,9282	142,2969	244,4505	238,0689	223,7543	149,2526	186,3698	131,3894	478,0722	362,9654	350,2254	236,2491	396,6259	225,9322	4,299	4,279	4,173	4,281	4,413	4,599	4,812	2,002	2,255	2,519	2,516	4,32	4,5	7,5	2,936	2,787	2,865	3,091	3,846	4,4169	4,3828	4,5919	5,1548	4,75	875	2,156	2,227	2,423	2,651	3,15	17,194	0,597	0,73	1,085	1,882	2,28	0,25	747992,1	3,8609	3,946	4,3849	4,588	4,35
06/01/2025	462,6573	2184,47	186,8813	222,3995	1250,499	214,835	579,1194	293,4893	213,5389	159,5452	274,9503	237,2828	303,3077	182,329	537,8033	685,9067	204,1067	261,1156	1671,471	630,2799	467,1549	361,8697	594,6071	2286,42	310,19	347,4876	3217,27	3122,89	2532,98	2332,09	2150,63	2697,03	1339,997	3279,63	3116,72	129,8603	259,9974	242,3713	256,8278	478,7922	142,3264	244,4206	237,6277	223,2647	149,2703	186,4243	131,8539	478,3141	362,7682	350,1128	237,0615	400,2426	225,8797	4,298	4,27	4,163	4,277	4,43	4,631	4,85	2,004	2,269	2,54	2,537	4,32	4,5	7,5	2,936	2,786	2,864	3,09	3,848	4,4289	4,399	4,6096	5,1778	4,75	875	2,19	2,261	2,446	2,662	3,15	17,194	0,622	0,781	1,121	1,906	2,302	0,25	747992,1	3,9157	4,0807	4,4688	4,6704	4,35
07/01/2025	461,3688	2177,16	187,2402	222,0092	1247,634	214,2533	577,8505	292,6707	213,0603	159,1742	274,0408	236,6085	302,4607	181,7947	536,316	684,5006	203,6783	260,546	1669,116	629,6143	466,6416	361,4458	592,7465	2278,9	310,22	347,0918	3204,87	3117,13	2524,14	2328,09	2144,02	2693,58	1338,065	3266,43	3085,7	129,7599	259,2905	242,0072	256,7477	478,8509	142,3399	243,9117	236,6728	222,2491	149,5247	186,4404	132,185	476,8558	361,8785	349,6888	236,7457	401,7695	225,4058	4,31	4,26	4,183	4,293	4,466	4,686	4,914	1,999	2,282	2,561	2,561	4,32	4,5	7,5	2,887	2,789	2,872	3,106	3,899	4,4653	4,4471	4,6827	5,2456	4,75	875	2,191	2,276	2,481	2,716	3,15	17,194	0,629	0,788	1,127	1,917	2,308	0,25	747992,1	3,9289	4,096	4,4778	4,6794	4,35
08/01/2025	459,9153	2179,42	187,2228	221,3247	1246,352	213,5739	577,6167	292,809	212,9535	159,0875	273,5416	236,6948	302,5716	181,8546	534,0485	683,8319	203,4602	260,2549	1664,797	628,8226	466,0252	360,9461	593,2407	2281,04	310,26	347,8957	3208,81	3120,1	2526,79	2330,21	2146,16	2690,41	1331,172	3271,01	3089,18	129,4767	258,5308	241,6372	256,5725	477,955	142,3487	243,4015	234,7814	220,2741	149,1725	186,021	131,5981	476,8031	361,387	350,497	236,4208	399,9999	224,9318	4,312	4,274	4,17	4,285	4,462	4,691	4,933	1,976	2,267	2,564	2,566	4,32	4,5	7,5	2,891	2,819	2,927	3,178	4,016	4,5073	4,5188	4,7943	5,3532	4,75	875	2,199	2,297	2,546	2,763	3,15	17,194	0,64	0,806	1,173	1,945	2,327	0,25	747992,1	3,9021	4,0879	4,5	4,7037	4,35
09/01/2025	459,6194	2178,8	186,7467	220,9089	1247,027	213,4457	577,2571	292,6367	212,8108	158,9692	273,3293	236,5444	302,3839	181,7255	533,7443	683,3629	203,3109	260,0449	1664,946	628,9276	466,0835	360,9664	593,1248	2280,57	310,3	347,487	3207,46	3119,76	2526,07	2330,16	2145,54	2691,85	1331,883	3269,31	3085,68	129,483	258,2716	241,1994	256,294	477,0936	142,3562	242,8399	234,7228	220,2464	149,0108	185,978	131,581	476,5794	360,7066	350,0586	235,6349	401,3424	224,4371	4,309	4,27	4,155	4,265	4,457	4,69	4,93	1,975	2,276	2,58	2,579	4,32	4,5	7,5	2,77	2,798	2,926	3,177	4,014	4,5097	4,5158	4,8092	5,3752	4,75	875	2,227	2,329	2,565	2,775	3,15	17,194	0,642	0,807	1,176	1,945	2,324	0,25	747992,1	3,8792	4,0714	4,4859	4,6925	4,35
10/01/2025	457,3898	2167,06	186,1575	220,3727	1242,021	212,4125	575,2677	291,5337	212,0515	158,3907	271,8954	235,6216	301,2012	181,0036	531,4893	681,4192	202,7094	259,2571	1658,482	627,0411	464,6436	359,8255	590,0914	2270,35	310,36	346,5793	3192	3106,52	2514,45	2320,53	2128,84	2684,09	1327	3253,32	3066,83	129,3351	256,8538	240,6637	255,9255	476,3851	142,3784	242,183	234,0742	219,5724	148,5725	185,8289	130,9292	474,2486	359,9065	349,1772	235,281	397,8234	223,826	4,324	4,297	4,22	4,381	4,575	4,76	4,947	2,046	2,314	2,585	2,586	4,32	4,5	7,5	2,803	2,845	2,982	3,236	4,095	4,5315	4,5429	4,8362	5,4047	4,75	875	2,28	2,378	2,593	2,788	3,15	17,194	0,643	0,82	1,194	1,959	2,298	0,25	743360,9	3,9132	4,1166	4,5453	4,7528	4,35
13/01/2025	456,1211	2164,71	185,8733	219,9704	1238,865	211,8223	574,6039	291,178	211,762	158,1456	271,1586	235,2823	300,8037	180,7104	529,9913	680,7462	202,4677	258,9005	1653,355	625,6955	463,5561	358,9147	589,4004	2268,81	310,4	346,7224	3187,89	3103,68	2512,17	2319,11	2125,28	2679,44	1323,588	3249,03	3062,03	129,3351	256,0584	240,27	255,6423	475,3131	142,4133	241,7283	233,7429	219,2598	148,1467	185,348	130,276	473,6573	359,6698	349,311	235,1677	397,2807	223,3776	4,323	4,32	4,217	4,381	4,598	4,78	4,963	2,03	2,313	2,588	2,589	4,32	4,5	7,5	2,862	2,897	3,025	3,273	4,138	4,5897	4,5979	4,8831	5,436	4,75	875	2,289	2,394	2,612	2,809	3,15	17,194	0,643	0,82	1,194	1,959	2,298	0,25	743360,9	4,0264	4,2318	4,6343	4,8316	4,35
14/01/2025	457,1069	2165,7	186,2451	219,492	1239,932	212,2932	574,4005	291,1034	211,7045	158,0834	271,7862	235,2452	300,7454	180,6588	530,9359	680,2576	202,3367	258,702	1657,807	626,3934	464,0936	359,2966	589,6935	2269,11	310,44	346,8026	3188,19	3104,95	2512,47	2320,2	2128,34	2682,42	1322,136	3249,1	3057,71	129,0098	256,8066	239,9092	255,4091	475,5029	142,4288	241,3095	233,5488	219,036	148,6946	185,4343	131,085	474,4643	359,3808	349,3765	234,9532	401,5592	222,9877	4,314	4,322	4,206	4,368	4,596	4,793	4,976	2,029	2,329	2,602	2,607	4,32	4,5	7,5	2,838	2,902	3,041	3,295	4,154	4,596	4,6087	4,8879	5,4478	4,75	875	2,315	2,457	2,65	2,855	3,15	17,194	0,679	0,852	1,24	1,997	2,328	0,25	743360,9	4,0066	4,2119	4,6143	4,8152	4,35
